date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:55:50	398879/398879	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2000:53:20%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//dutamo/tama01.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/dutamo/tama01.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=21)
09:55:50	682/682	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2031%20Jul%202023%2000:55:50%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//dutamo/dubu00.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/dutamo/dubu00.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=19)
09:55:51	269261/269261	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2000:59:02%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//dutamo/dubu02.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/dutamo/dubu02.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=19)
09:55:52	430552/430552	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2000:53:18%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//dutamo/tama04.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/dutamo/tama04.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=20)
09:55:52	518338/518338	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2000:53:18%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//dutamo/tama05.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/dutamo/tama05.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=20)
09:55:58	525325/525325	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2000:53:26%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//dutamo/mori01.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/dutamo/mori01.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=17)
09:55:59	425914/425914	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2008:35:12%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/40.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/40.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=15)
09:55:59	413474/413474	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2008:35:12%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/41.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/41.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=15)
09:56:01	628477/628477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2008:35:12%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/43.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/43.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=16)
09:56:03	281853/281853	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2008:35:12%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/37.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/37.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=14)
09:56:04	310796/310796	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2008:35:12%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/38.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/38.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=14)
09:56:10	673022/673022	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:27:30%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/35.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/35.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=13)
09:56:15	841044/841044	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:56%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/32.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/32.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=12)
09:56:17	832925/832925	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:54%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/29.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/29.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=11)
09:56:19	964485/964485	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:54%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/33.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/33.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=12)
09:56:20	147739/147739	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2008:08:28%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/24.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/24.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=8)
09:56:21	348819/348819	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:56%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/26.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/26.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=9)
09:56:23	138831/138831	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:56%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/18.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/18.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=6)
09:56:24	889780/889780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:27:30%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/30.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/30.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=11)
09:56:25	378956/378956	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:35:40%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/22.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/22.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=7)
09:56:27	245785/245785	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:56%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/19.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/19.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=6)
09:56:27	475725/475725	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:34:10%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/20.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/20.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=7)
09:56:29	271253/271253	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:54%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/13.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/13.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=4)
09:56:30	343707/343707	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:27:30%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/16.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/16.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=5)
09:56:31	203674/203674	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:54%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/14.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/14.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=4)
09:56:36	292095/292095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:56%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/08.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/08.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=2)
09:56:36	370466/370466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:27:28%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/07.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/07.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=2)
09:56:36	23579/23579	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2006:15:20%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/04.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/04.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=1)
09:56:37	27941/27941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2006:14:44%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/02.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/02.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=0)
09:56:37	516035/516035	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:54%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/11.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/11.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=3)
09:56:37	109573/109573	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:27:28%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/05.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/05.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=1)
09:56:37	24313/24313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2006:14:32%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/01.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/01.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=0)
09:56:37	805/805	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2031%20Jul%202023%2000:56:37%20GMT	http://tama:1234@localhost:8091/resources/css/bootstrap.min.css	C:/My%20Web%20Sites/gobong/localhost_8091/resources/css/bootstrap.min.css	(from http://tama:1234@localhost:8091/gobong/test/validateTest)
09:56:38	4207/4207	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2031%20Jul%202023%2000:56:37%20GMT	http://tama:1234@localhost:8091/gobong/test/sessionTest	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/test/sessionTest.html	(from http://tama:1234@localhost:8091/gobong/test/home)
09:56:38	682/682	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2031%20Jul%202023%2000:56:37%20GMT	http://tama:1234@localhost:8091/gobong/test/test/home	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/test/test/home	(from http://tama:1234@localhost:8091/gobong/test/fileReaderTest)
09:56:38	779713/779713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2007:40:54%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload//whatsup/10.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/whatsup/10.jpg	(from http://tama:1234@localhost:8091/gobong/board/boarddetail?no=3)
09:56:39	14977/14977	---MC-	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2000:56:38%20GMT	http://tama:1234@localhost:8091/gobong/user/profile?id=test3	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/user/profilea33b.html	(from http://tama:1234@localhost:8091/gobong/user/profile?id=test1)
09:56:39	4207/4207	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2031%20Jul%202023%2000:56:38%20GMT	http://tama:1234@localhost:8091/gobong/test/sessionTest	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/test/sessionTest.html	(from http://tama:1234@localhost:8091/gobong/test/home)
09:56:39	191377/191377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2002:09:06%20GMT	http://tama:1234@localhost:8091/gobong/resources/upload/1690337346861_noti3.jpg	C:/My%20Web%20Sites/gobong/localhost_8091/gobong/resources/upload/1690337346861_noti3.jpg	(from http://tama:1234@localhost:8091/gobong/user/profile?id=test3)
